time,open,high,low,close,volume
2025-03-24 21:00:00+00:00,150.541,150.654,150.502,150.64,4453
2025-03-24 22:00:00+00:00,150.639,150.712,150.634,150.689,2414
2025-03-24 23:00:00+00:00,150.689,150.69,150.585,150.654,406
2025-03-25 00:00:00+00:00,150.653,150.756,150.653,150.722,1127
2025-03-25 01:00:00+00:00,150.722,150.856,150.653,150.771,2996
2025-03-25 02:00:00+00:00,150.772,150.94,150.767,150.933,6476
2025-03-25 03:00:00+00:00,150.932,150.935,150.596,150.662,5112
2025-03-25 04:00:00+00:00,150.664,150.787,150.579,150.765,4333
2025-03-25 05:00:00+00:00,150.764,150.791,150.595,150.618,3823
2025-03-25 06:00:00+00:00,150.617,150.656,150.506,150.554,3927
2025-03-25 07:00:00+00:00,150.554,150.565,150.419,150.425,3617
2025-03-25 08:00:00+00:00,150.428,150.574,150.412,150.546,4445
2025-03-25 09:00:00+00:00,150.548,150.741,150.533,150.721,4861
2025-03-25 10:00:00+00:00,150.723,150.76,150.544,150.62,5695
2025-03-25 11:00:00+00:00,150.62,150.669,150.399,150.486,5049
2025-03-25 12:00:00+00:00,150.486,150.498,150.172,150.204,5575
2025-03-25 13:00:00+00:00,150.205,150.258,150.055,150.175,5688
2025-03-25 14:00:00+00:00,150.175,150.175,149.856,149.961,6857
2025-03-25 15:00:00+00:00,149.96,149.973,149.713,149.779,9467
2025-03-25 16:00:00+00:00,149.769,149.865,149.663,149.719,10560
2025-03-25 17:00:00+00:00,149.72,149.804,149.544,149.762,7880
2025-03-25 18:00:00+00:00,149.762,149.822,149.699,149.77,5270
2025-03-25 19:00:00+00:00,149.769,149.854,149.722,149.746,4277
2025-03-25 20:00:00+00:00,149.746,149.855,149.706,149.843,3295
2025-03-25 21:00:00+00:00,149.842,149.935,149.84,149.854,3817
2025-03-25 22:00:00+00:00,149.855,149.937,149.845,149.895,1431
2025-03-25 23:00:00+00:00,149.896,149.907,149.843,149.847,507
2025-03-26 00:00:00+00:00,149.851,149.975,149.851,149.949,1030
2025-03-26 01:00:00+00:00,149.948,150.002,149.913,149.936,1951
2025-03-26 02:00:00+00:00,149.937,150.194,149.835,150.173,6057
2025-03-26 03:00:00+00:00,150.174,150.277,150.046,150.073,5633
2025-03-26 04:00:00+00:00,150.074,150.271,150.049,150.256,3510
2025-03-26 05:00:00+00:00,150.256,150.465,150.234,150.43,3516
2025-03-26 06:00:00+00:00,150.431,150.544,150.427,150.541,3045
2025-03-26 07:00:00+00:00,150.54,150.622,150.446,150.465,3850
2025-03-26 08:00:00+00:00,150.465,150.603,150.435,150.439,3916
2025-03-26 09:00:00+00:00,150.438,150.588,150.36,150.39,5560
2025-03-26 10:00:00+00:00,150.391,150.404,150.087,150.116,6691
2025-03-26 11:00:00+00:00,150.119,150.189,150.044,150.107,4654
2025-03-26 12:00:00+00:00,150.108,150.221,150.014,150.181,3433
2025-03-26 13:00:00+00:00,150.181,150.267,150.133,150.209,3514
2025-03-26 14:00:00+00:00,150.205,150.433,150.109,150.387,6776
2025-03-26 15:00:00+00:00,150.387,150.548,150.301,150.402,8850
2025-03-26 16:00:00+00:00,150.4,150.593,150.372,150.552,9035
2025-03-26 17:00:00+00:00,150.553,150.743,150.545,150.678,7226
2025-03-26 18:00:00+00:00,150.677,150.681,150.401,150.566,7259
2025-03-26 19:00:00+00:00,150.565,150.713,150.307,150.414,7821
2025-03-26 20:00:00+00:00,150.416,150.599,150.378,150.449,5391
2025-03-26 21:00:00+00:00,150.448,150.598,150.438,150.57,4161
2025-03-26 22:00:00+00:00,150.567,150.594,150.505,150.561,1959
2025-03-26 23:00:00+00:00,150.56,150.563,150.429,150.479,546
2025-03-27 00:00:00+00:00,150.487,150.593,150.301,150.302,3601
2025-03-27 01:00:00+00:00,150.301,150.479,150.279,150.469,3316
